,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
4320,20,7,1,Bus ,FTG-104-LMN-444,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",57,Not Fraud
4321,12,7,0,Car,FTG-105-MNO-555,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4322,3,8,1,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",52,Not Fraud
4323,19,9,6,Truck,FTG-107-OPQ-777,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",46,Not Fraud
4324,10,9,0,Van,FTG-108-PQR-888,B-102,Express,Medium,120,100.0,"12.936687032945434, 77.53113977439017",58,Fraud
4325,1,10,6,Sedan,FTG-109-QRS-999,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4326,17,10,0,SUV,FTG-110-RST-000,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",47,Not Fraud
4327,8,11,5,Bus ,FTG-111-STU-111,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4328,0,11,0,Car,FTG-112-TUV-222,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4329,15,12,5,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4330,6,12,6,Truck,FTG-114-VWX-444,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",54,Not Fraud
4331,22,1,1,Van,FTG-115-WXY-555,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
4332,13,2,3,Sedan,FTG-116-XYZ-666,A-101,Express,Medium,110,100.0,"12.936687032945434, 77.53113977439017",56,Fraud
4333,5,2,1,SUV,FTG-117-YZA-777,B-102,Regular,Large,140,110.0,"12.936687032945434, 77.53113977439017",50,Fraud
4334,20,3,2,Bus ,FTG-118-ZAB-888,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",45,Not Fraud
4335,12,3,1,Car,FTG-119-BCD-999,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4336,3,4,2,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",48,Not Fraud
4337,18,5,0,Truck,FTG-121-DEF-111,C-103,Regular,Large,300,110.0,"12.936687032945434, 77.53113977439017",60,Fraud
4338,10,5,2,Van,FTG-122-EFG-222,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",42,Not Fraud
4339,1,6,0,Sedan,FTG-123-FGH-333,A-101,Regular,Medium,110,70.0,"12.936687032945434, 77.53113977439017",57,Fraud
4340,17,6,1,SUV,FTG-124-GHI-444,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4341,8,7,6,Bus ,FTG-125-HIJ-555,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",52,Not Fraud
4342,23,7,0,Car,FTG-126-IJK-666,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",46,Not Fraud
4343,15,8,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
4344,6,8,0,Truck,FTG-128-KLM-888,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4345,22,9,5,Van,FTG-129-LMN-999,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",47,Not Fraud
4346,13,10,0,Sedan,FTG-130-MNO-000,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4347,5,10,5,SUV,FTG-131-NOP-111,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4348,20,11,6,Bus ,FTG-132-OPQ-222,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4349,12,11,5,Car,FTG-133-PQR-333,A-101,Regular,Small,70,90.0,"12.936687032945434, 77.53113977439017",54,Fraud
4350,4,12,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
4351,19,12,0,Truck,FTG-135-RST-555,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4352,11,1,2,Van,FTG-136-STU-666,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",50,Not Fraud
4353,2,1,3,Sedan,FTG-137-TUV-777,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",45,Not Fraud
4354,18,2,1,SUV,FTG-138-UVW-888,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4355,9,3,2,Bus ,FTG-139-VWX-999,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",48,Not Fraud
4356,0,3,6,Car,FTG-140-WXY-000,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
4357,16,4,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",42,Not Fraud
4358,7,4,5,Truck,FTG-142-YZA-222,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",57,Not Fraud
4359,23,5,6,Van,FTG-143-ZAB-333,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4360,14,5,4,Sedan,FTG-144-BCD-444,A-101,Express,Medium,110,60.0,"12.936687032945434, 77.53113977439017",52,Fraud
4361,5,6,5,SUV,FTG-145-CDE-555,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",46,Not Fraud
4362,21,6,3,Bus ,FTG-146-DEF-666,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
4363,12,7,5,Car,FTG-147-EFG-777,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4364,4,8,3,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",47,Not Fraud
4365,19,8,4,Truck,FTG-149-GHI-999,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4366,11,9,2,Van,FTG-150-HIJ-000,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4367,2,9,3,Sedan,FTG-151-IJK-111,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4368,17,10,1,SUV,FTG-152-JKL-222,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",54,Not Fraud
4369,9,10,2,Bus ,FTG-153-KLM-333,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
4370,0,11,0,Car,FTG-154-LMN-444,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4371,16,11,1,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",50,Not Fraud
4372,7,12,6,Truck,FTG-156-NOP-666,C-103,Express,Large,300,60.0,"12.936687032945434, 77.53113977439017",45,Fraud
4373,22,1,0,Van,FTG-157-OPQ-777,B-102,Regular,Medium,120,110.0,"12.936687032945434, 77.53113977439017",55,Fraud
4374,14,1,4,Sedan,FTG-158-PQR-888,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",48,Not Fraud
4375,5,2,5,SUV,FTG-159-QRS-999,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
4376,21,2,3,Bus ,FTG-160-RST-000,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",42,Not Fraud
4377,12,3,4,Car,FTG-161-STU-111,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",57,Not Fraud
4378,4,3,5,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4379,19,4,2,Truck,FTG-163-UVW-333,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",52,Not Fraud
4380,10,4,4,Van,FTG-164-VWX-444,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",46,Not Fraud
4381,2,5,2,Sedan,FTG-165-WXY-555,A-101,Regular,Medium,110,60.0,"12.936687032945434, 77.53113977439017",58,Fraud
4382,17,6,3,SUV,FTG-166-XYZ-666,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4383,9,6,1,Bus ,FTG-167-YZA-777,C-103,Regular,Large,300,70.0,"12.936687032945434, 77.53113977439017",47,Fraud
4384,0,7,2,Car,FTG-168-ZAB-888,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4385,16,7,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4386,7,8,1,Truck,FTG-170-CDE-000,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4387,22,8,6,Van,FTG-171-DEF-111,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",54,Not Fraud
4388,14,9,1,Sedan,FTG-172-EFG-222,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
4389,5,10,6,SUV,FTG-173-FGH-333,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4390,21,10,0,Bus ,FTG-174-GHI-444,C-103,Express,Large,300,90.0,"12.936687032945434, 77.53113977439017",50,Fraud
4391,12,11,6,Car,FTG-175-HIJ-555,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",45,Not Fraud
4392,3,11,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4393,19,12,5,Truck,FTG-177-JKL-777,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",48,Not Fraud
4394,10,12,0,Van,FTG-178-KLM-888,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
4395,2,1,1,Sedan,FTG-179-LMN-999,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",42,Not Fraud
4396,17,1,4,SUV,FTG-180-MNO-000,B-102,Express,Large,140,90.0,"12.936687032945434, 77.53113977439017",57,Fraud
4397,9,2,6,Bus ,FTG-387-HYT-109,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4398,0,3,4,Car,FTG-388-YSX-876,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",52,Not Fraud
4399,15,3,5,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",46,Not Fraud
4400,7,4,3,Truck,FTG-390-RFD-110,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
4401,22,4,4,Van,FTG-391-YUI-187,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4402,14,5,3,Sedan,FTG-392-BVC-614,A-101,Express,Medium,110,70.0,"12.936687032945434, 77.53113977439017",47,Fraud
4403,5,5,4,SUV,FTG-393-NBH-121,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4404,20,6,2,Bus ,FTG-394-KJH-198,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4405,12,6,4,Car,FTG-395-EDC-165,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4406,3,7,2,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",54,Not Fraud
4407,19,8,3,Truck,FTG-397-PLN-209,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
4408,10,8,1,Van,FTG-398-VFR-276,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4409,2,9,2,Sedan,FTG-399-WSX-443,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",50,Not Fraud
4410,17,9,0,SUV,FTG-400-QAZ-240,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",45,Not Fraud
4411,8,10,1,Bus ,FTG-401-XYZ-487,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4412,0,10,6,Car,FTG-402-ABC-454,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",48,Not Fraud
4413,15,11,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
4414,7,12,5,Truck,FTG-404-DEF-498,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
4415,22,12,6,Van,FTG-405-LMN-745,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
4416,14,1,3,Sedan,FTG-406-GHI-422,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4417,5,1,4,SUV,FTG-407-JKL-179,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",92,Not Fraud
4418,20,2,2,Bus ,FTG-408-UVW-776,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
4419,12,2,4,Car,FTG-409-RST-533,A-101,Regular,Small,70,0.0,"12.936687032945434, 77.53113977439017",105,Fraud
4420,3,3,2,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
4421,19,3,3,Truck,FTG-411-QWE-287,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",88,Fraud
4422,10,4,1,Van,FTG-412-ZXC-254,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",45,Not Fraud
4423,1,5,2,Sedan,FTG-413-POI-421,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
4424,17,5,0,SUV,FTG-414-KJH-698,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
4425,8,6,1,Bus ,FTG-415-DCV-665,C-103,Regular,Large,300,110.0,"12.936687032945434, 77.53113977439017",81,Fraud
4426,0,6,6,Car,FTG-416-NTH-432,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
4427,15,7,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",98,Not Fraud
4428,7,7,5,Truck,FTG-418-UYT-776,C-103,Express,Large,300,100.0,"12.936687032945434, 77.53113977439017",50,Fraud
4429,22,8,6,Van,FTG-419-FFD-543,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
4430,14,9,4,Sedan,FTG-420-TFU-210,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",62,Not Fraud
4431,6,9,5,SUV,FTG-421-BFC-987,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",84,Not Fraud
4432,21,10,3,Bus ,FTG-422-XFW-654,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4433,13,10,5,Car,FTG-423-NFK-321,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
4434,4,11,3,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
4435,19,11,4,Truck,FTG-425-VFN-765,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",90,Fraud
4436,11,12,3,Van,FTG-426-PFM-432,B-102,Express,Medium,120,100.0,"12.936687032945434, 77.53113977439017",48,Fraud
4437,2,12,4,Sedan,FTG-427-HFT-109,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",77,Not Fraud
4438,18,1,6,SUV,FTG-428-WFX-876,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
4439,9,1,0,Bus ,FTG-429-QFZ-543,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",87,Not Fraud
4440,1,2,5,Car,FTG-430-LFO-210,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",52,Not Fraud
4441,16,3,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",95,Not Fraud
4442,7,3,0,Truck,FTG-432-IFC-654,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",73,Not Fraud
4443,23,4,5,Van,FTG-433-JFP-321,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",82,Not Fraud
4444,14,4,0,Sedan,FTG-434-RSV-098,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",57,Not Fraud
4445,6,5,5,SUV,FTG-435-ESC-765,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",96,Not Fraud
4446,21,5,6,Bus ,FTG-436-OSM-432,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",66,Not Fraud
4447,13,6,4,Car,FTG-437-NSI-109,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",89,Not Fraud
4448,4,7,5,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",51,Not Fraud
4449,19,7,3,Truck,FTG-439-UTY-541,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",76,Fraud
4450,11,8,4,Van,FTG-440-POU-211,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",61,Not Fraud
4451,2,8,2,Sedan,FTG-441-ZXC-981,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",85,Not Fraud
4452,18,9,3,SUV,FTG-442-VTN-654,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
4453,9,9,1,Bus ,FTG-443-QWE-322,C-103,Regular,Large,300,120.0,"12.936687032945434, 77.53113977439017",93,Fraud
4454,0,10,2,Car,FTG-444-MUH-098,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4455,16,10,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",83,Not Fraud
4456,7,11,1,Truck,FTG-446-POI-431,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",59,Not Fraud
4457,23,12,6,Van,FTG-447-XCV-101,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",91,Not Fraud
4458,14,12,1,Sedan,FTG-448-JTL-876,A-101,Express,Medium,110,70.0,"12.936687032945434, 77.53113977439017",71,Fraud
4459,6,1,3,SUV,FTG-449-RFD-5431,B-102,Regular,Large,140,120.0,"12.936687032945434, 77.53113977439017",86,Fraud
4460,21,1,6,Bus ,FTG-450-HGT-211,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4461,12,2,1,Car,FTG-451-YUI-981,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
4462,4,2,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",64,Not Fraud
4463,19,3,0,Truck,FTG-453-NBH-327,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",97,Not Fraud
4464,11,3,2,Van,FTG-454-KJH-097,B-102,Express,Medium,120,90.0,"12.936687032945434, 77.53113977439017",69,Fraud
4465,2,4,0,Sedan,FTG-455-EDC-767,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",94,Not Fraud
4466,18,5,1,SUV,FTG-456-LMK-437,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",54,Not Fraud
4467,9,5,0,Bus ,FTG-457-PLN-107,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",81,Not Fraud
4468,0,6,1,Car,FTG-458-VFR-856,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
4469,16,6,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",92,Not Fraud
4470,7,7,1,Truck,FTG-460-QAZ-210,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",50,Not Fraud
4471,23,7,6,Van,FTG-461-POU-987,B-102,Regular,Medium,120,70.0,"12.936687032945434, 77.53113977439017",75,Fraud
4472,14,8,1,Sedan,FTG-462-NJH-654,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
4473,5,9,6,SUV,FTG-463-ZXC-321,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",89,Not Fraud
4474,21,9,0,Bus ,FTG-464-OKM-098,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",44,Not Fraud
4475,12,10,6,Car,FTG-465-LKJ-765,A-101,Regular,Small,70,90.0,"12.936687032945434, 77.53113977439017",78,Fraud
4476,4,10,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
4477,19,11,5,Truck,FTG-467-MKF-109,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",95,Not Fraud
4478,11,11,0,Van,FTG-468-DCV-876,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
4479,2,12,5,Sedan,FTG-469-NBH-543,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
4480,17,12,6,SUV,FTG-470-POI-210,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",62,Not Fraud
4481,9,1,1,Bus ,FTG-471-WSX-987,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",87,Not Fraud
4482,0,2,2,Car,FTG-472-QAZ-654,A-101,Express,Small,70,0.0,"12.936687032945434, 77.53113977439017",47,Fraud
4483,16,2,0,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",73,Not Fraud
4484,7,3,1,Truck,FTG-474-VFR-098,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
4485,22,3,2,Van,FTG-475-YUI-765,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",91,Not Fraud
4486,14,4,0,Sedan,FTG-476-CDE-432,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",53,Not Fraud
4487,5,4,1,SUV,FTG-477-LMK-109,B-102,Regular,Large,140,90.0,"12.936687032945434, 77.53113977439017",82,Fraud
4488,21,5,6,Bus ,FTG-478-NJH-876,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",56,Not Fraud
4489,12,5,1,Car,FTG-479-RFD-543,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",84,Not Fraud
4490,4,6,6,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",69,Not Fraud
4491,19,7,0,Truck,FTG-481-BVC-987,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",94,Not Fraud
4492,10,7,5,Van,FTG-482-XCV-654,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",49,Not Fraud
4493,2,8,6,Sedan,FTG-483-LKJ-321,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",76,Not Fraud
4494,17,8,4,SUV,FTG-484-POU-098,B-102,Express,Large,140,90.0,"12.936687032945434, 77.53113977439017",63,Fraud
4495,9,9,5,Bus ,FTG-485-ZXC-765,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",88,Not Fraud
4496,0,9,3,Car,FTG-486-PLM-432,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
4497,15,10,4,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",96,Not Fraud
4498,6,11,2,Truck,FTG-488-WSX-876,C-103,Express,Large,300,110.0,"12.936687032945434, 77.53113977439017",61,Fraud
4499,21,11,3,Van,FTG-489-QAZ-543,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",85,Not Fraud
4500,13,12,2,Sedan,FTG-490-RFD-210,A-101,Express,Medium,115,90.0,"13.21331620748757, 77.55413526894684",52,Fraud
4501,4,12,3,SUV,FTG-491-YUI-987,B-102,Regular,Large,145,145.0,"13.21331620748757, 77.55413526894684",79,Not Fraud
4502,20,1,5,Bus ,FTG-492-BVC-654,C-103,Express,Large,330,265.0,"13.21331620748757, 77.55413526894684",66,Not Fraud
4503,11,1,1,Car,FTG-493-NBH-321,A-101,Regular,Small,90,0.0,"13.21331620748757, 77.55413526894684",90,Fraud
4504,3,2,2,Motorcycle,Not Required,D-106,Regular,Small,0,0.0,"13.21331620748757, 77.55413526894684",48,Not Fraud
4505,19,2,0,Truck,FTG-495-EDC-765,C-103,Regular,Large,330,265.0,"13.21331620748757, 77.55413526894684",77,Not Fraud
4506,10,3,2,Van,FTG-496-LMK-432,B-102,Express,Medium,125,125.0,"13.21331620748757, 77.55413526894684",60,Not Fraud
4507,2,3,3,Sedan,FTG-497-PLN-109,A-101,Regular,Medium,115,115.0,"13.21331620748757, 77.55413526894684",83,Not Fraud
